1489017407	6.2
1489021021	6.4
1489024634	7.3
1489028216	7.9
1489031829	8.1
1489035443	8.2
1489039031	7.9
1489042628	7.4
1489046226	6.6
1489049850	7.2
1489053440	8.7
1489057030	10
1489060651	10.5
1489064240	9.1
1489066195	8.5
1489069787	9.1
1489073406	11.2
1489076996	10.6
1489080618	10
1489087808	9.2
1489091430	8.7
1489095021	8.8
1489105840	6.6
1489109425	6.8
1489113041	6.5
1489116656	5.6
1489120241	5.5
1489123858	5.2
1489127450	4.9
1489131051	3.1
1489134656	3.5
1489138280	5.1
1489141875	6.7
1489145467	7.4
1489149087	9
1489152792	8.5
1489156383	9.6
1489160004	8.9
1489163595	10.3
1489167183	12.2
1489170808	10.5
1489174402	4.5
1489177993	1.9
1489181616	0.4
1489192412	-1.7
1489196033	-2.2
1489199619	-2.4
1489206820	-2.3
1489210437	-2.2
1489214026	-2.7
1489217649	-1.6
1489221238	-0.4
1489224826	1
1489228446	4.2
1489232042	11.7
1489235662	15
1489239384	16.2
1489242986	18.4
1489246577	14.6
1489250202	15.1
1489253794	12.8
1489257390	9.1
1489260984	7
1489264602	6.6
1489268219	5.8
1489271812	3
1489275414	1.8
1489279032	1.2
1489282617	0.5
1489286232	-0.2
1489293433	0.1
1489297049	-0.2
1489300636	-1
1489304253	-1.2
1489311432	2.6
1489315048	5.5
1489318642	10.7
1489322260	13.8
1489325848	16.3
1489325987	16.3
1489329577	16.5
1489333195	17.1
1489336791	9
1489344006	8
1489347595	6
1489351212	5.2
1489358428	4.6
1489362018	4.2
1489365634	3.8
1489369220	3.1
1489372835	2.2
1489376420	1.8
1489380033	1.3
1489383621	0.8
1489387242	0.6
1489390837	0.1
1489394432	0.2
1489398054	1.5
1489401644	3.4
1489405230	7.2
1489408849	8.8
1489412437	10.7
1489412595	10.7
1489416187	12.4
1489419807	12.1
1489423395	10.9
1489426987	10.3
1489430614	9.8
1489434206	9.5
1489437800	8.6
1489441398	7.7
1489445020	6.2
1489448606	5.2
1489452222	4.4
1489455807	3.1
1489459423	2.4
1489463011	1.6
1489466625	1.1
1489470244	0.9
1489477435	1.1
1489481031	1.7
1489484659	2.9
1489488249	4.1
1489491838	5.8
1489495459	8.6
1489499048	10.4
1489499188	10.4
1489502780	11.4
1489506398	12.2
1489509986	13.1
1489513609	12.7
1489517200	12.1
1489520815	11
1489524402	10
1489527994	9.4
1489531619	8.1
1489535209	6.3
1489538824	5.6
1489542437	4.8
1489546022	3.9
1489549638	3.4
1489553221	2.9
1489556839	2.4
1489560430	2.2
1489564056	2
1489567651	3
1489571244	4.3
1489574865	5.7
1489578453	8.5
1489582040	10.4
1489585787	12
1489592971	11.9
1489596588	12.2
1489603780	11.6
1489607407	10.6
1489611002	10.2
1489614599	8.5
1489618221	7.3
1489621809	6.6
1489625424	5.7
1489629009	4.5
1489632624	3.6
1489636211	3.4
1489639825	3.3
1489650634	3.6
1489654229	4.3
1489657850	5.6
1489661442	9.1
1489665062	11.3
1489668652	13
1489672395	14.1
1489675988	16.1
1489679608	16.3
1489683196	15.8
1489686787	14.7
1489690410	14.5
1489693999	12.8
1489697620	10.6
1489701214	8.8
1489704833	7.3
1489708419	6.5
1489712034	5.3
1489715618	4.5
1489719232	3.9
1489722848	3.5
1489726434	2.9
1489730054	2
1489733648	2.4
1489737248	2.2
1489740840	3.5
1489744462	7.9
1489748050	12.7
1489751667	14.7
1489755255	15.5
1489758976	15.5
1489762568	15.7
1489766187	16.1
1489769775	14.1
1489773399	12.4
1489776992	12
1489780584	11.4
1489784207	10.9
1489787800	10.4
1489791420	9.8
1489795008	9.7
1489845541	8
1489849194	8.5
1489852784	9
1489859986	8.9
1489867218	9.2
1489874420	9
1489878037	8.7
1489881621	8.4
1489888845	8.2
1489892428	7.5
1489896039	7.8
1489899651	7.5
1489903233	7.7
1489906845	7.8
1489910460	8.1
1489914054	8.4
1489917674	9.4
1489921264	10.2
1489924851	10.4
1489932220	11
1489935812	11.3
1489939430	11.7
1489943046	11.8
1489946632	12
1489950247	11.9
1489953860	11.7
1489961043	11.5
1489964666	11.3
1489968257	10.8
1489975454	10.7
1489979068	10.5
1489982681	10.3
1489986263	10.1
1489989882	9.9
1489993475	10
1489997076	9.9
1490000672	10
1490004293	10.7
1490007882	11.5
1490011500	11.1
1490015089	11.4
1490018824	12.2
1490020605	12.4
1490024224	13.2
1490027840	13.4
1490031430	13
1490035030	12.5
1490038652	11.8
1490042237	11.2
1490045860	10.6
1490049456	9.9
1490053048	10.2
1490056666	10.3
1490060251	9.9
1490063863	9.7
1490067477	9.5
1490071062	9.6
1490074677	9.7
1490081868	9.5
1490089086	10.2
1490092704	11.1
1490096292	11.4
1490099880	11.6
1490105421	11.6
1490107204	12
1490114411	11.2
1490118031	11.1
1490121626	10.8
1490125220	8
1490128843	7.3
1490132436	7.2
1490136057	6.4
1490139647	6.1
1490143262	5.8
1490146874	5.7
1490150457	5.2
1490154071	4.9
1490157657	4.8
1490161273	4.7
1490164862	4.6
1490172081	4.5
1490175673	4.6
1490179293	4.9
1490182881	5.5
1490186500	6.3
1490192039	6.3
1490193823	6.5
1490197442	6.9
1490204650	7
1490208240	6.9
1490211861	6.8
1490215452	6.7
1490219050	6.5
1490222674	6.4
1490226266	6.3
1490229882	6.4
1490237079	6.5
1490240692	6.6
1490247892	6.4
1490251482	6.7
1490255078	6.6
1490258700	6.8
1490262289	7.4
1490265908	8.3
1490269496	8.9
1490273114	9.4
1490276699	10.3
1490278664	10.3
1490280446	10.5
1490284065	11.1
1490287651	11.3
1490291271	11.2
1490294865	10.7
1490298463	10.4
1490302082	9.3
1490305678	8
1490309300	7.4
1490312896	6.5
1490316489	5.7
1490320105	5
1490323691	5.1
1490327306	5.8
1490330890	6
1490334507	7.2
1490338100	7.3
1490341700	7.4
1490345327	7.6
1490348924	7.9
1490352518	8.3
1490356143	8.5
1490359736	8.9
1490365461	8.9
1490367232	9.4
1490369027	9.4
1490370855	9.7
1490372654	9.7
1490374453	10
1490376248	10
1490378044	9.8
1490379841	9.8
1490381638	9.5
1490383463	9.5
1490385260	8.6
1490387055	8.6
1490388850	7.2
1490390645	7.2
1490392444	6.5
1490394268	6.5
1490396060	5.4
1490397860	5.4
1490399658	4
1490403279	4
1490405071	4
1490406864	2.8
1490408660	2.8
1490410457	2.7
1490412281	2.7
1490414077	2.1
1490415874	2.1
1490417669	1.8
1490419464	1.8
1490421289	1.9
1490423083	1.9
