1489018552	15.69
1489020359	15.53
1489023972	15.37
1489028759	15.22
1489035352	15.06
1489036558	15.37
1489037161	16
1489037765	16.47
1489038368	17.1
1489038971	17.41
1489039544	17.73
1489040148	17.88
1489040753	18.04
1489041357	18.51
1489041962	18.67
1489043747	18.51
1489044957	18.67
1489045561	18.82
1489046166	18.51
1489046770	18.2
1489047343	17.88
1489047948	17.57
1489048552	17.25
1489049156	17.1
1489049760	16.78
1489050363	16.63
1489050966	16.47
1489051569	16.31
1489052172	16.16
1489053349	16
1489055762	15.84
1489059354	15.69
1489065356	15.53
1489066150	15.53
1489066561	15.53
1489080346	16.16
1489080951	16.63
1489081555	17.25
1489082159	17.57
1489082763	17.73
1489084547	17.57
1489085151	17.88
1489085756	18.04
1489086359	18.2
1489086963	18.51
1489087567	18.67
1489088773	18.82
1489089348	19.29
1489092970	19.14
1489094146	18.98
1489094749	18.82
1489095356	18.67
1489095960	18.2
1489096564	18.04
1489104363	16.47
1489106171	16.31
1489109154	16.16
1489114547	16
1489121144	15.84
1489128356	16
1489129568	15.84
1489130748	15.69
1489132567	15.37
1489133750	15.53
1489134354	16
1489134959	16.47
1489135563	17.1
1489136167	17.73
1489136771	18.2
1489137948	18.51
1489138553	18.67
1489139760	18.98
1489140364	18.82
1489140969	18.67
1489141542	18.51
1489142147	18.04
1489142750	17.73
1489143355	17.57
1489143959	17.25
1489144562	17.1
1489145166	16.78
1489145770	16.63
1489146342	16.47
1489146946	16.31
1489148152	16.16
1489149360	16
1489151170	15.84
1489152745	15.84
1489152945	15.84
1489154152	15.69
1489158344	15.53
1489163143	15.37
1489167970	15.53
1489168545	16.16
1489169148	16.63
1489169752	17.1
1489170356	17.41
1489170959	17.57
1489172770	17.41
1489173344	17.1
1489173949	16.78
1489174553	16.63
1489176968	16.47
1489177541	16.31
1489178145	16.16
1489178748	16
1489179953	15.84
1489180557	15.69
1489182946	15.53
1489191358	15.06
1489194947	15.37
1489195550	15.22
1489196757	15.06
1489198565	14.9
1489202754	14.75
1489208749	14.43
1489209352	15.06
1489209955	15.53
1489210558	16
1489211161	16.31
1489211764	16.63
1489212367	17.1
1489212941	17.25
1489213544	17.41
1489214148	17.57
1489214753	18.04
1489216564	17.88
1489218947	17.73
1489219550	17.57
1489220153	17.25
1489220756	16.78
1489221361	16.63
1489221963	16.47
1489222566	16.16
1489223742	15.84
1489224344	15.69
1489225551	15.53
1489226154	15.37
1489227963	15.53
1489229140	15.37
1489229744	15.22
1489230350	14.9
1489235754	15.37
1489236358	15.22
1489237564	15.06
1489238741	15.37
1489239338	16
1489239961	16.63
1489240565	17.1
1489241141	17.25
1489243558	16.78
1489244162	16.63
1489244765	16.47
1489245369	16.31
1489245942	16.16
1489246546	16
1489247151	15.84
1489248359	15.69
1489249566	15.53
1489250745	15.69
1489251348	16
