1489021804	49
1489033726	50
1489036105	49
1489039695	48
1489041478	49
1489042083	50
1489043263	49
1489045077	51
1489045652	50
1489048038	51
1489049246	50
1489055190	49
1489056940	50
1489066150	50
1489072410	51
1489078956	52
1489079529	51
1489090253	53
1489093845	52
1489095052	53
1489105177	56
1489107587	55
1489109365	54
1489112348	53
1489117711	52
1489126665	51
1489127874	52
1489128447	53
1489129054	54
1489132022	49
1489134415	48
1489135624	47
1489136802	49
1489138583	48
1489139790	47
1489140969	48
1489143929	47
1489145105	46
1489147488	45
1489149842	44
1489152745	44
1489155146	43
1489168816	42
1489174191	45
1489175971	46
1489177148	45
1489181312	47
1489181920	48
1489183097	47
1489195037	47
1489195610	48
1489197420	47
1489200976	46
1489205164	45
1489209924	44
1489211704	43
1489212306	42
1489214692	43
1489215296	44
1489221269	43
1489223048	44
1489226606	43
1489227811	46
1489229563	47
1489230169	41
1489231347	42
1489232525	43
1489235481	44
1489236599	45
1489238892	44
1489239338	44
1489240626	43
1489241779	44
1489242986	45
1489243589	46
1489245369	47
1489246546	46
1489251317	45
1489251890	46
1489260832	45
1489262641	44
1489263818	43
1489266801	42
1489269789	43
1489271600	42
1489276953	41
1489289485	42
1489290058	44
1489294848	43
1489298406	42
1489304374	41
1489304978	42
1489305552	41
1489309744	40
1489315682	44
1489316255	41
1489316860	38
1489317464	36
1489318642	37
1489319818	38
1489320420	39
1489325942	39
1489330933	40
1489333285	42
1489333859	43
1489334463	46
1489336247	44
1489336851	43
1489340414	46
1489342225	45
1489342799	46
1489345184	45
1489346993	44
1489348771	43
1489352961	42
1489356526	44
1489357130	45
1489359515	44
1489360722	43
1489367261	41
1489369642	42
1489370847	43
1489382776	42
1489383349	41
1489385159	40
1489386336	39
1489386940	40
1489387546	42
1489388120	41
1489391110	43
1489395881	44
1489399442	43
1489402428	42
1489406557	41
1489411894	40
1489412545	40
1489425475	39
1489428439	40
1489430221	39
1489431429	38
1489432002	39
1489436198	40
1489437982	42
1489439161	41
1489440370	44
1489440976	46
1489446918	45
1489454090	46
1489468403	47
1489469580	46
1489470184	45
1489471361	44
1489473172	43
1489476740	42
1489477919	43
1489480306	42
1489483298	43
1489483904	44
1489495067	43
1489499142	43
1489500399	44
1489512822	43
1489516416	44
1489518195	43
1489528328	44
1489530713	46
1489540269	47
1489555783	48
1489556959	49
1489558167	48
1489559343	47
1489570670	46
1489579508	47
1489585737	47
1489599033	46
1489600212	47
1489601996	48
1489607375	50
1489608555	51
1489613325	53
1489613933	54
1489615715	53
1489617496	52
1489622262	51
1489627051	50
1489631208	49
1489639553	50
1489641331	49
1489642539	48
1489643143	47
1489646704	48
1489647913	49
1489652689	50
1489653263	49
1489658636	48
1489666933	47
1489671064	46
1489672346	46
1489675174	45
1489685851	43
1489688207	44
1489690591	43
1489695386	42
1489697167	43
1489699553	44
1489700761	45
1489704349	46
1489718659	47
1489720437	48
1489724023	47
1489725801	48
1489729391	47
1489737731	48
1489739543	47
1489741927	46
1489749528	45
1489752451	46
1489758929	46
1489760124	47
1489764859	48
1489765463	47
1489767845	48
1489771404	47
1489774396	46
1489775575	47
1489776781	48
1489778561	49
1489781551	50
1489783331	51
1489783935	52
1489785715	51
1489792266	50
1489845964	49
1489863209	50
1489863811	49
1489864384	50
1489865590	51
1489866194	52
1489876920	53
1489877523	52
1489878097	53
1489879302	52
1489886467	51
1489911488	52
1489914477	53
1489915682	54
1489932169	54
1489932343	55
1489958563	54
1489960953	55
1489966325	54
1489972293	53
1489986595	52
1489997320	53
1489998528	52
1490003267	51
1490018776	51
1490032338	50
1490033517	49
1490040670	48
1490044862	49
1490046042	51
1490051418	52
1490053200	53
1490053803	52
1490063954	51
1490078870	50
1490084831	51
1490096110	50
1490105373	50
1490120447	49
1490121626	56
1490122232	55
1490122836	54
1490124014	55
1490125220	54
1490129417	56
1490129990	57
1490134790	56
1490135363	55
1490137777	56
1490138350	55
1490146121	53
1490149704	52
1490154463	53
1490156240	54
1490161031	53
1490165194	55
1490168788	54
1490170570	53
1490171778	52
1490177120	51
1490179504	50
1490191988	50
1490203895	49
1490206883	48
1490217021	49
1490218807	50
1490223007	51
1490223581	52
1490244457	50
