1489017618	20
1489044623	16
1489066195	16
1489070450	20
1489095021	18
1489115873	20
1489131020	16
1489131565	20
1489140001	16
1489152792	16
1489158284	20
1489181403	18
1489217618	20
1489256631	18
1489256663	20
1489267827	18
1489304284	20
1489354228	18
1489375667	20
1489390202	16
1489412595	16
1489417454	20
1489440612	18
1489461655	20
1489476619	16
1489499188	16
1489502841	20
1489527023	18
1489547649	20
1489563029	16
1489585787	16
1489596106	20
1489613416	18
1489634854	20
1489649423	16
1489672395	16
1489676049	20
1489699825	18
1489727519	20
1489735825	16
1489758976	16
1489762628	20
1489786227	18
1489845600	16
1489848651	20
1489872610	18
1489917613	16
1489928407	20
1489932220	16
1489932857	20
1489960648	18
1489968015	20
1489995019	16
1490018824	16
1490021872	20
1490045406	18
1490068441	20
1490081411	16
1490105421	16
1490109074	20
1490131831	18
1490155759	20
1490167821	16
1490192039	16
1490194487	20
1490218230	18
1490239909	20
1490254231	16
1490278664	16
1490281110	20
1490304617	18
1490304890	20
1490309207	25
1490311897	18
1490328389	20
1490340610	16
1490346928	21
1490365461	16
1490370304	20
1490391012	18
1490391134	20
1490396579	18
1490428289	20
1490446824	16
1490451849	20
1490475080	16
1490478396	18
1490492602	18
1490510686	20
1490653260	18
1490663874	18
1490673561	20
1490686224	16
1490711579	20
1490728054	16
1490743199	16
1490820547	20
1490823018	18
1490841413	18
1490844457	20
1490859008	16
1490884919	20
1490909429	18
1490918572	18
1490932456	20
1490945420	16
1490981427	20
1490995827	18
1491007505	18
1491034069	20
1491037815	16
1491183091	16
1491267428	16
1491289550	20
1492032616	18
1492045398	18
1492055687	20
1492068630	16
1492096211	20
1492119032	18
1492137592	18
1492140605	20
1492155007	16
1492182278	20
1492205406	18
1492224719	18
1492241094	20
1492261232	16
1492270058	20
1492291830	18
1492311641	18
1492327373	20
1492347624	16
1492352678	20
1492378044	18
1492378075	20
1492378227	18
1492394783	18
1492402057	20
1492414206	16
1492437704	20
1492460476	27
1492460689	18
1492460719	27.5
1492466810	21
1492471075	18
1492510348	20
1492557975	18
1492572197	20
1492587022	16
1492611853	20
1492638845	18
1492651034	18
1492669326	20
1492672825	20
1492673434	16
1492673588	20
1492757210	17
1492757607	14.5
1492759831	16
1492769936	20
1492777909	16
1492795801	20
1492810232	18
1492814983	20
1492902176	18
1492936196	20
1493512869	18
1493514173	18
1493538345	20
1493557222	16
1493561882	20
1493587813	18
1493598574	18
1493610690	20
1493623816	16
1493649382	20
1493674210	18
1493688913	18
1493697399	20
1493710212	16
1493737865	20
1493760606	18
1493783991	20
1493796632	16
1493823863	20
1493847026	18
1493861150	18
1493870220	20
1493883003	16
1493909465	20
1493933421	18
1493953417	18
1493956466	20
1493969435	16
1493996306	20
1494019832	18
1494030759	18
1494056762	20
1494075641	16
1494080334	20
1494106236	18
1494120667	18
1494142443	20
1494162014	16
1494167224	20
1494192635	18
1494215086	20
1494228614	16
1494255566	20
1494279015	18
1494295046	18
1494301102	20
1494315018	16
1494342144	20
1494365432	18
1494365921	20
1494545615	18
1494547232	20
1494574225	16
1494606197	20
1494624621	18
1494638703	18
1494661052	20
1494680412	16
1494685805	20
1494710434	20
1494711013	18
1494730959	18
1494747280	20
1494766828	16
1494774437	20
1494797419	18
1494814504	18
1494819955	20
1494833414	16
1494866451	20
1494883828	18
1494902894	18
1494906524	20
1494919829	16
1494955834	20
1494969627	20
1494970236	18
1494976421	18
1494994549	20
1495006237	16
1495042230	20
1495056627	18
1495073489	18
1495087826	20
1495092636	16
1495128616	20
1495143023	18
1495157947	18
1495174237	20
1495179019	16
1495215010	20
1495229439	18
1495248617	18
1495274404	20
1495285211	16
1495299613	20
1495315836	18
1495322612	18
1495358853	20
1495358946	18
1495359464	20
1495359494	18
1495360072	20
1495371614	16
1495375815	20
1495402232	18
1495414713	18
1495425637	20
1495438228	16
1495474215	20
1495488611	18
1495496503	18
1495512894	20
1495524617	16
1495560622	20
1495575019	18
1495590816	18
1495606223	20
1495611028	16
1495647011	20
1495661413	18
1495667194	18
1495692609	20
1495697417	16
1495733421	20
1495747830	18
1495779010	20
1495783820	16
1495819823	20
1495834211	18
1495846349	18
1495879204	20
1495890023	16
1495904418	20
1495920615	18
1495965612	20
1495976419	16
1495990812	20
1496007030	18
1496038227	20
1496043037	16
1496079009	20
1496093406	18
1496109411	18
1496124625	20
1496129433	16
1496165413	20
1496179828	18
1496186775	18
1496211035	20
1496215812	16
1496251835	20
1496266233	18
1496277561	18
1496297417	20
1496302229	16
1496338214	20
1496352614	18
1496361292	18
1496383821	20
1496388613	16
1496424610	20
1496439030	18
1496448735	18
1496484014	20
1496494813	16
1496509212	20
1496525406	18
1496542151	18
1496570421	20
1496581216	16
1496595625	20
1496611841	18
1496621140	18
1496643007	20
1496647836	16
1496683809	20
1496698231	18
